,word,y1,y2
4761,fighter,,
4762,passag,,
4763,texa,,
4764,purg,,
4765,stranger,,
4766,horsford,,
4767,rosen,,
4768,cortez,,
4769,backstag,,
4770,lupu,,
4771,sue,,
4772,classifi,,
4773,sciu,,
4774,highlight,,
4775,teller,,
4776,uncomfort,,
4777,decrimin,,
4778,marijuana,,
4779,expung,,
4780,registri,,
4781,epithet,,
4782,supposedli,,
4783,midwestern,,
4784,timelin,,
4785,holder,,
4786,written,,
4787,surgic,,
4788,insignific,,
4789,disempow,,
4790,warner,,
4791,commonwealth,,
4792,disbelief,,
4793,hug,,
4794,reconcil,,
4795,bid,,
4796,stole,,
4797,summon,,
4798,photograph,,
4799,placement,,
4800,shin,,
4801,angl,,
4802,restrain,,
4803,await,,
4804,instantan,,
4805,unbeliev,,
4806,disguis,,
4807,momentarili,,
4808,cruelli,,
4809,length,,
4810,burma,,
4811,costa,,
4812,rica,,
4813,el,,
4814,salvador,,
4815,guatemala,,
4816,hondura,,
4817,nicaragua,,
4818,likewis,,
4819,carp,,
4820,breed,,
4821,hatcheri,,
4822,poultri,,
4823,alien,['authority.vice'],['authority.vice']
4824,lobbyist,,
4825,bare,,
4826,suitabl,,
4827,abbott,,
4828,accur,,
4829,cupboard,,
4830,dire,,
4831,swab,,
4832,cheerlead,,
4833,beef,,
4834,xi,,
4835,downplay,,
4836,san,,
4837,francisco,,
4838,studio,,
4839,bomber,,
4840,atla,,
4841,vee,,
4842,glass,,
4843,retribut,,
4844,blank,,
4845,innoc,['sanctity.virtue'],['sanctity.virtue']
4846,row,,
4847,poorli,,
4848,illinoi,,
4849,unpopular,,
4850,hat,,
4851,headwind,,
4852,disinform,,
4853,overr,,
4854,bolton,,
4855,afghanistan,,
4856,kim,,
4857,jong,,
4858,stain,['sanctity.vice'],['sanctity.vice']
4859,friedman,,
4860,glow,,
4861,greet,,
4862,cargo,,
4863,marin,,
4864,hussein,,
4865,happiest,,
4866,resurrect,,
4867,scari,,
4868,exhaust,,
4869,merit,,
4870,kiss,,
4871,goodnight,,
4872,transfus,,
4873,hahn,,
4874,azar,,
4875,horror,,
4876,reput,,
4877,roar,,
4878,foe,,
4879,lesli,,
4880,barron,,
4881,hardli,,
4882,jokingli,,
4883,kiddingli,,
4884,suburbia,,
4885,stuck,,
4886,gallup,,
4887,happier,,
4888,lesley,,
4889,carcass,,
4890,scandal,,
4891,ice,,
4892,cream,,
4893,flavor,,
4894,moscow,,
4895,discredit,,
4896,builder,,
4897,witch,,
4898,hunt,,
4899,unifi,,
4900,comeback,,
4901,invol,,
4902,softbal,,
4903,eras,,
4904,marxist,,
4905,omar,,
4906,ilhan,,
4907,crave,,
4908,thunder,,
4909,blast,,
4910,abe,,
4911,fabul,,
4912,amazingli,,
4913,persuas,,
4914,coercion,,
4915,dian,,
4916,feinstein,,
4917,titan,,
4918,boe,,
4919,suspend,,
4920,cotton,,
4921,arkansa,,
4922,inquir,,
4923,communist,,
4924,crusad,,
4925,smear,,
4926,despis,,
4927,gloriou,,
4928,alter,,
4929,monument,,
4930,benjamin,,
4931,christoph,,
4932,spangl,,
4933,laugh,,
4934,smile,,
4935,gorgeou,,
4936,diploma,,
4937,mit,,
4938,rushmor,,
4939,dakota,,
4940,kristi,,
4941,blew,,
4942,incit,,
4943,someplac,,
4944,johnni,,
4945,moder,,
4946,twelv,,
4947,burner,,
4948,unqualifi,,
4949,propaganda,,
4950,doctrin,['moral'],['moral']
4951,luther,,
4952,ranch,,
4953,pearl,,
4954,lo,,
4955,territori,,
4956,warrior,,
4957,bergman,,
4958,chatfield,,
4959,gop,,
4960,cox,,
4961,pilot,,
4962,rhona,,
4963,compliment,,
4964,lawn,,
4965,nugent,,
4966,handsom,,
4967,justin,,
4968,draconian,,
4969,unscientif,,
4970,taskforc,,
4971,estat,,
4972,nicer,,
4973,hater,,
4974,pure,['sanctity.virtue'],['sanctity.virtue']
4975,overthrow,,
4976,knockout,,
4977,punch,,
4978,float,,
4979,usmca,,
4980,nafta,,
4981,lunch,,
4982,royc,,
4983,lame,,
4984,treasur,,
4985,inflict,,
4986,tpp,,
4987,macron,,
4988,underground,,
4989,funni,,
4990,moreso,,
4991,transpacif,,
4992,renegoti,,
4993,hammer,,
4994,heavier,,
4995,nightmar,,
4996,automot,,
4997,plunder,,
4998,theft,,
4999,cleaner,,
5000,upfront,,
5001,quid,,
5002,suck,,
5003,amateur,,
5004,sioux,,
5005,renov,,
5006,hotspot,,
5007,somalia,,
5008,yemen,,
5009,pocahonta,,
5010,coloss,,
5011,handler,,
5012,migrant,,
5013,jihadist,,
5014,helmet,,
5015,pepper,,
5016,spray,,
5017,overcrowd,,
5018,sunglass,,
5019,ammunit,,
5020,missil,,
5021,rocket,,
5022,tanker,,
5023,duper,,
5024,hydroson,,
5025,branch,,
5026,isra,,
5027,golan,,
5028,co,,
5029,sponsor,,
5030,ward,,
5031,charter,,
5032,relianc,,
5033,overboard,,
5034,script,,
5035,unriv,,
5036,statutori,,
5037,gold,,
5038,middlemen,,
5039,astronaut,,
5040,indoctrin,,
5041,timeless,,
5042,motto,,
5043,lazi,,
5044,tricki,,
5045,lans,,
5046,saginaw,,
5047,revolution,,
5048,motown,,
5049,henderson,,
5050,explod,,
5051,bore,,
5052,dana,,
5053,asham,,
5054,teleprompt,,
5055,seldom,,
5056,primetim,,
5057,unfit,,
5058,sharp,,
5059,fratern,,
5060,ineffect,,
5061,unsuspect,,
5062,boston,,
5063,colbi,,
5064,streak,,
5065,downhil,,
5066,lunat,,
5067,trooper,,
5068,grammar,,
5069,clearer,,
5070,decri,,
5071,wick,"['sanctity.vice', 'moral']","['sanctity.vice', 'moral']"
5072,destin,,
5073,fate,,
5074,cuomo,,
5075,fredo,,
5076,comma,,
5077,clip,,
5078,hike,,
5079,demolish,,
5080,rodim,,
5081,marchant,,
5082,parlor,,
5083,mcdonald,,
5084,laxalt,,
5085,kimberli,,
5086,guilfoyl,,
5087,rnc,,
5088,rickett,,
5089,grenel,,
5090,legend,,
5091,ufc,,
5092,covington,,
5093,cejudo,,
5094,alonzo,,
5095,gaethj,,
5096,ali,,
5097,abdelaziz,,
5098,shale,,
5099,enrich,,
5100,whack,,
5101,forti,,
5102,entri,,
5103,tran,,
5104,anarchi,,
5105,male,,
5106,brandon,,
5107,del,,
5108,cueto,,
5109,deport,,
5110,gang,,
5111,obsolet,,
5112,qasem,,
5113,soleimani,,
5114,nobel,,
5115,osama,,
5116,bin,,
5117,laden,,
5118,oversaw,,
5119,punit,,
5120,reimpos,,
5121,decim,,
5122,grass,,
5123,carson,,
5124,reno,,
5125,miner,,
5126,cowboy,,
5127,tame,,
5128,frontier,,
5129,desert,"['loyalty.vice', 'authority.vice']","['loyalty.vice', 'authority.vice']"
5130,shine,,
5131,oasi,,
5132,strip,,
5133,wrestler,,
5134,gabl,,
5135,kathi,,
5136,chuck,,
5137,joni,,
5138,ernst,,
5139,jordan,,
5140,markwayn,,
5141,mullin,,
5142,swim,,
5143,wrestl,,
5144,consecut,,
5145,lone,,
5146,illustr,,
5147,label,,
5148,athlet,,
5149,advers,,
5150,duck,,
5151,shuck,,
5152,sweep,,
5153,olymp,,
5154,proclaim,,
5155,toppl,,
5156,preemin,,
5157,ucla,,
5158,winningest,,
5159,mentor,,
5160,museum,,
5161,goat,,
5162,nowaday,,
5163,rig,,
5164,machineri,,
5165,glitch,,
5166,landslid,,
5167,pickaway,,
5168,weimer,,
5169,stultz,,
5170,ursel,,
5171,mcelroy,,
5172,tower,,
5173,phillip,,
5174,incomplet,,
5175,tamp,,
5176,fring,,
5177,noon,,
5178,halfway,,
5179,rite,,
5180,error,,
5181,development,,
5182,categori,,
5183,prescrib,,
5184,inconsist,,
5185,kindergarten,,
5186,anecdot,,
5187,cook,,
5188,faculti,,
5189,disadvantag,,
5190,erect,,
5191,gangster,,
5192,prey,,
5193,jo,,
5194,inpati,,
5195,headstart,,
5196,conveni,,
5197,formula,,
5198,bruce,,
5199,slowdown,,
5200,miller,,
5201,marchbank,,
5202,villag,,
5203,repackag,,
5204,warehous,,
5205,configur,,
5206,softwar,,
5207,timefram,,
5208,impromptu,,
5209,akron,,
5210,walnut,,
5211,impati,,
5212,mccarthi,,
5213,spell,,
5214,daylight,,
5215,reschedul,,
5216,explicit,,
5217,revis,,
5218,pitcher,,
5219,catcher,,
5220,tip,,
5221,lawrenc,,
5222,rome,,
5223,widespread,,
5224,outag,,
5225,whoop,,
5226,mute,,
5227,interestingli,,
5228,canfield,,
5229,knoll,,
5230,plea,,
5231,drill,,
5232,onset,,
5233,accuraci,,
5234,cystic,,
5235,fibrosi,,
5236,benton,,
5237,mansfield,,
5238,triniti,,
5239,rough,,
5240,arch,,
5241,dewin,,
5242,defenseless,,
5243,fuller,,
5244,wright,,
5245,vacat,,
5246,regi,,
5247,viewer,,
5248,lap,,
5249,sanduski,,
5250,slowli,,
5251,offend,['moral'],['moral']
5252,felon,,
5253,databas,,
5254,podium,,
5255,music,,
5256,nanc,,
5257,thurgood,,
5258,montgomeri,,
5259,commonli,,
5260,visitor,,
5261,facilit,,
5262,breakout,,
5263,insert,,
5264,proactiv,,
5265,townhal,,
5266,facebook,,
5267,youtub,,
5268,auditor,,
5269,faber,,
5270,meaning,,
5271,convey,,
5272,vicin,,
5273,cloud,,
5274,marti,,
5275,luxuri,,
5276,dot,,
5277,uhc,,
5278,entrepreneur,,
5279,specul,,
5280,asterisk,,
5281,jami,,
5282,filter,,
5283,arena,,
5284,signifi,,
5285,distrust,,
5286,pat,,
5287,trivia,,
5288,hawkin,,
5289,mashika,,
5290,quartil,,
5291,medium,,
5292,reluct,,
5293,downturn,,
5294,monetari,,
5295,aggreg,,
5296,sheet,,
5297,insolv,,
5298,broaden,,
5299,buildup,,
5300,imbal,,
5301,instabl,,
5302,beforehand,,
5303,draft,,
5304,shortfal,,
5305,skew,,
5306,telework,,
5307,autom,,
5308,digit,,
5309,currenc,,
5310,bi,,
5311,broader,,
5312,societ,,
5313,pardon,,
5314,membership,,
5315,incorpor,,
5316,stem,,
5317,fomc,,
5318,jobless,,
5319,disloc,,
5320,imprint,,
5321,constraint,,
5322,weaker,,
5323,reengag,,
5324,dual,,
5325,articul,,
5326,imped,,
5327,henc,,
5328,stanc,,
5329,arisen,,
5330,asset,,
5331,lender,,
5332,toolbox,,
5333,beneficiari,,
5334,repaid,,
5335,repay,,
5336,lobbuck,,
5337,supervis,,
5338,liquid,,
5339,macroprudenti,,
5340,slack,,
5341,default,,
5342,revenu,,
5343,durabl,,
5344,quickest,,
5345,overshoot,,
5346,retain,,
5347,laps,,
5348,foreclosur,,
5349,stagnat,,
5350,usag,,
5351,syndic,,
5352,deferr,,
5353,rosengren,,
5354,dodd,,
5355,dial,,
5356,qe,,
5357,quantit,,
5358,bubbl,,
5359,volatil,,
5360,sharpli,,
5361,gradual,,
5362,variabl,,
5363,unanim,,
5364,mnuchin,,
5365,sba,,
5366,cmbss,,
5367,cmb,,
5368,forbid,,
5369,defi,['authority.vice'],['authority.vice']
5370,risen,,
5371,robustli,,
5372,undertaken,,
5373,underst,,
5374,pce,,
5375,bottleneck,,
5376,taper,,
5377,paragraph,,
5378,teen,,
5379,lever,,
5380,partli,,
5381,inventori,,
5382,presum,,
5383,equilibrium,,
5384,synchron,,
5385,momentum,,
5386,episod,,
5387,cpi,,
5388,sum,,
5389,drift,,
5390,basket,,
5391,brokerag,,
5392,indict,,
5393,breakdown,,
5394,facet,,
5395,transact,,
5396,froth,,
5397,pillar,,
5398,runoff,,
5399,dealer,,
5400,volum,,
5401,provinc,,
5402,exit,,
5403,macro,,
5404,crapo,,
5405,specifi,,
5406,lion,,
5407,modif,,
5408,forgiven,,
5409,disclosur,,
5410,overrepres,,
5411,assumpt,,
5412,problemat,,
5413,preemptiv,,
5414,imparti,['fairness.virtue'],['fairness.virtue']
5415,scholar,,
5416,clarenc,,
5417,judiciari,,
5418,marsha,,
5419,blackburn,,
5420,braun,,
5421,cassidi,,
5422,cramer,,
5423,dain,,
5424,lankford,,
5425,mcsalli,,
5426,cipollon,,
5427,antonin,,
5428,scalia,,
5429,circuit,,
5430,sterl,,
5431,triumph,,
5432,revolut,,
5433,immort,,
5434,safest,,
5435,da,,
5436,defect,,
5437,misconduct,,
5438,occasion,,
5439,absorb,,
5440,taliferro,,
5441,kansa,,
5442,davel,,
5443,gardner,,
5444,homicid,,
5445,substant,,
5446,awesom,,
5447,restart,,
5448,raphael,,
5449,gray,,
5450,hair,,
5451,babe,,
5452,portfolio,,
5453,betray,"['loyalty.vice', 'authority.vice']","['loyalty.vice', 'authority.vice']"
5454,voluntarili,,
5455,boo,,
5456,halloween,,
5457,ghost,,
5458,bled,,
5459,kryptonit,,
5460,alisha,,
5461,repeal,,
5462,perdu,,
5463,chicken,,
5464,pulpit,,
5465,savannah,,
5466,tobacco,,
5467,businessman,,
5468,clariti,,
5469,truer,,
5470,mood,,
5471,bigotri,,
5472,coin,,
5473,brick,,
5474,impuls,,
5475,superior,,
5476,click,,
5477,eyebal,,
5478,talli,,
5479,turnaround,,
5480,allegheni,,
5481,coon,,
5482,canvass,,
5483,bernic,,
5484,dede,,
5485,mcguir,,
5486,fred,,
5487,eddi,,
5488,turf,,
5489,colin,,
5490,warmth,,
5491,texan,,
5492,hurl,,
5493,colorado,,
5494,coretta,,
5495,orphan,,
5496,brad,,
5497,ryan,,
5498,mysteri,,
5499,fulton,,
5500,fifti,,
5501,vacant,,
5502,rubi,,
5503,freeman,,
5504,robe,,
5505,stuf,,
5506,suitcas,,
5507,motion,,
5508,replay,,
5509,magnifi,,
5510,coattail,,
5511,shred,,
5512,column,,
5513,meadow,,
5514,alabama,,
5515,cleta,,
5516,justif,,
5517,skirt,,
5518,ah,,
5519,rumor,,
5520,cobb,,
5521,verif,,
5522,stacey,,
5523,nowher,,
5524,consent,,
5525,decre,,
5526,forgeri,,
5527,scam,,
5528,scan,,
5529,curiou,,
5530,sureti,,
5531,faulti,,
5532,confidenti,,
5533,abram,,
5534,kemp,,
5535,forens,,
5536,tabul,,
5537,rice,,
5538,adjud,,
5539,bmd,,
5540,ambigu,,
5541,gwinnett,,
5542,raffensperg,,
5543,tricia,,
5544,straw,,
5545,profil,,
5546,saxbi,,
5547,chambliss,,
5548,pad,,
5549,misinform,,
5550,abundantli,,
5551,propheci,,
5552,groundhog,,
5553,wsb,,
5554,overflow,,
5555,valv,,
5556,zamboni,,
5557,carpet,,
5558,scanner,,
5559,debunk,,
5560,crawl,,
5561,custodi,,
5562,irrit,,
5563,harvey,,
5564,ralph,,
5565,misl,,
5566,delet,,
5567,secondarili,,
5568,correspond,,
5569,po,,
5570,cutoff,,
5571,gbi,,
5572,vic,,
5573,screw,,
5574,traffic,,
5575,subcommitte,,
5576,unknown,,
5577,shrink,,
5578,pristin,['sanctity.virtue'],['sanctity.virtue']
5579,duplic,,
5580,microphon,,
5581,bucket,,
5582,ma,,
5583,adjourn,,
5584,malatra,,
5585,zucker,,
5586,mujica,,
5587,flex,,
5588,nimbl,,
5589,caseload,,
5590,skeptic,,
5591,dispel,,
5592,poorer,,
5593,expedit,,
5594,commenc,,
5595,procur,,
5596,fedex,,
5597,essex,,
5598,storag,,
5599,panel,,
5600,conven,,
5601,dosag,,
5602,subset,,
5603,opt,,
5604,wherebi,,
5605,manifest,,
5606,marc,,
5607,morial,,
5608,undocu,,
5609,bell,,
5610,exclud,['fairness.vice'],['fairness.vice']
5611,topic,,
5612,carl,,
5613,heasti,,
5614,andrea,,
5615,deblasio,,
5616,pork,,
5617,flew,,
5618,jfk,,
5619,newark,,
5620,laguardia,,
5621,mta,,
5622,fare,,
5623,obnoxi,,
5624,government,,
5625,unparallel,,
5626,mario,,
5627,cilento,,
5628,afl,,
5629,cio,,
5630,ambush,,
5631,watchdog,,
5632,attest,,
5633,redfield,,
5634,tracer,,
5635,detriment,['care.vice'],['care.vice']
5636,nonessenti,,
5637,staten,,
5638,frenzi,,
5639,rancor,,
5640,queen,,
5641,jeep,,
5642,nypd,,
5643,yard,,
5644,cent,,
5645,spontan,,
5646,tale,,
5647,vermont,,
5648,hawaii,,
5649,densiti,,
5650,massachusett,,
5651,paramet,,
5652,manchin,,
5653,mathemat,,
5654,tracker,,
5655,thermo,,
5656,ultra,,
5657,vial,,
5658,dilut,,
5659,idaho,,
5660,utica,,
5661,analog,,
5662,salon,,
5663,dwyer,,
5664,trauma,,
5665,reilli,,
5666,operation,,
5667,organiz,,
5668,formica,,
5669,remedi,,
5670,holist,,
5671,downtown,,
5672,midtown,,
5673,brass,,
5674,submarin,,
5675,subway,,
5676,aboveground,,
5677,barricad,,
5678,mer,,
5679,dengu,,
5680,gosh,,
5681,q,,
5682,laboratori,,
5683,contempl,,
5684,cornel,,
5685,suni,,
5686,bat,,
5687,wet,,
5688,literaci,,
5689,frighten,,
5690,impart,,
5691,lifestyl,,
5692,reunif,,
5693,unimagin,,
5694,rebirth,,
5695,flower,,
5696,bloom,,
5697,dock,,
5698,pier,,
5699,redevelop,,
5700,tow,,
5701,councilman,,
5702,spectacular,,
5703,javit,,
5704,skeleton,,
5705,sixti,,
5706,interim,,
5707,empir,,
5708,penn,,
5709,moynihan,,
5710,redon,,
5711,highlin,,
5712,tourist,,
5713,cannabi,,
5714,horsesho,,
5715,gambl,,
5716,inch,,
5717,misunderstood,,
5718,mistreat,,
5719,landlord,,
5720,implor,,
5721,differenti,,
5722,stern,,
5723,pandemonium,,
5724,rochdal,,
5725,gregori,,
5726,austin,,
5727,vivian,,
5728,somo,,
5729,tallaj,,
5730,kyle,,
5731,bragg,,
5732,bj,,
5733,nervou,,
5734,accent,,
5735,trajectori,,
5736,sunnysid,,
5737,douglaston,,
5738,borough,,
5739,behold,,
5740,cruel,['care.vice'],['care.vice']
5741,worldwid,,
5742,sunshin,,
5743,nasti,,
5744,refriger,,
5745,albani,,
5746,terminolog,,
5747,superhero,,
5748,superman,,
5749,ballroom,,
5750,jane,,
5751,rosenth,,
5752,tribeca,,
5753,charli,,
5754,inargu,,
5755,litig,,
5756,murphi,,
5757,recipi,,
5758,tuskege,,
5759,bonafid,,
5760,yanke,,
5761,landmark,,
5762,unorthodox,,
5763,levin,,
5764,aaron,,
5765,boon,,
5766,mariano,,
5767,rivera,,
5768,sweet,,
5769,poetic,,
5770,ironi,,
5771,comorbid,,
5772,solidli,,
5773,changer,,
5774,stat,,
5775,lethal,,
5776,pitch,,
5777,yay,,
5778,romant,,
5779,valentin,,
5780,eager,,
5781,frail,,
5782,denni,,
5783,hampton,,
5784,bender,,
5785,wrinkl,,
5786,tonya,,
5787,beverli,,
5788,rosa,,
5789,sweater,,
5790,tuft,,
5791,hanukkah,,
5792,kwanzaa,,
5793,twin,,
5794,nephew,,
5795,mariah,,
5796,lgbtq,,
5797,preced,,
5798,rata,,
5799,dunkin,,
5800,stewardship,,
5801,hilda,,
5802,soli,,
5803,alameda,,
5804,ghali,,
5805,cbo,,
5806,messeng,,
5807,freezer,,
5808,leon,,
5809,dodger,,
5810,referenc,,
5811,sequenc,,
5812,santa,,
5813,clara,,
5814,brazilian,,
5815,pluma,,
5816,subsequ,,
5817,stubborn,,
5818,golden,,
5819,californian,,
5820,ca,,
5821,analyt,,
5822,streamlin,,
5823,myturn,,
5824,diego,,
5825,decompress,,
5826,underscor,,
5827,sober,,
5828,cal,,
5829,galley,,
5830,modest,,
5831,portervil,,
5832,fairview,,
5833,arco,,
5834,sacramento,,
5835,idli,,
5836,boldli,,
5837,exempt,,
5838,prong,,
5839,notion,,
5840,monthli,,
5841,disclos,,
5842,playbook,,
5843,fro,,
5844,hepat,,
5845,punditri,,
5846,overst,,
5847,traunch,,
5848,academi,,
5849,marathon,,
5850,sprint,,
5851,calend,,
5852,len,,
5853,deliver,,
5854,paraprofession,,
5855,feedback,,
5856,mckesson,,
5857,tailor,,
5858,parallel,,
5859,headquart,,
5860,ut,,
5861,amplifi,,
5862,mono,,
5863,inadequ,,
5864,concurr,,
5865,broadcast,,
5866,finalist,,
5867,awkward,,
5868,overview,,
5869,brake,,
5870,stipend,,
5871,appel,,
5872,delib,,
5873,nasal,,
5874,pcr,,
5875,antigen,,
5876,queue,,
5877,increasingli,,
5878,renter,,
5879,tenant,,
5880,homeown,,
5881,judici,,
5882,foreclos,,
5883,turner,,
5884,nonpay,,
5885,forbear,,
5886,lourd,,
5887,housingiskey,,
5888,toolkit,,
5889,castro,,
5890,lori,,
5891,swat,,
5892,ordin,,
5893,homekey,,
5894,budgetari,,
5895,sidewalk,,
5896,roomkey,,
5897,trailer,,
5898,textual,,
5899,advocaci,,
5900,motel,,
5901,lexicon,,
5902,stripe,,
5903,lightn,,
5904,napa,,
5905,majest,,
5906,redwood,,
5907,scu,,
5908,sequoia,,
5909,tular,,
5910,necess,,
5911,temp,,
5912,atkin,,
5913,narr,,
5914,calaim,,
5915,enlighten,,
5916,lousi,,
5917,vandal,,
5918,medi,,
5919,rx,,
5920,deepen,,
5921,assert,,
5922,kaiser,,
5923,permanent,,
5924,madera,,
5925,fresno,,
5926,joaquin,,
5927,shasta,,
5928,modestli,,
5929,characterist,,
5930,riversid,,
5931,tranch,,
5932,censu,,
5933,drum,,
5934,forum,,
5935,psychiatr,,
5936,emt,,
5937,dialysi,,
5938,dental,,
5939,oral,,
5940,endeavor,,
5941,dialogu,,
5942,shower,,
5943,entranc,,
5944,vent,,
5945,soccer,,
5946,silicon,,
5947,tournament,,
5948,recruit,,
5949,centro,,
5950,imperi,,
5951,indulg,,
5952,toggl,,
5953,sectori,,
5954,lingo,,
5955,dust,,
5956,commentari,,
5957,ish,,
5958,loos,,
5959,empathet,,
5960,businessmen,,
5961,feat,,
5962,tide,,
5963,warmer,,
5964,heighten,,
5965,audaci,,
5966,granular,,
5967,cadenc,,
5968,outperform,,
5969,lassen,,
5970,dorado,,
5971,dome,,
5972,benchmark,,
5973,similarli,,
5974,infus,,
5975,tribe,,
5976,pomo,,
5977,diversifi,,
5978,oakland,,
5979,ridley,,
5980,darrel,,
5981,steinberg,,
5982,enthusiast,,
5983,cobalt,,
5984,legendari,,
5985,patch,,
5986,yolanda,,
5987,richardson,,
5988,jen,,
5989,reset,,
5990,vendor,,
5991,selfi,,
5992,download,,
5993,manual,,
5994,oscar,,
5995,skoll,,
5996,jeff,,
5997,galli,,
5998,thorough,,
5999,dilapid,,
6000,cow,,
6001,haul,,
6002,outdat,,
6003,pg,,
6004,claw,,
6005,ideologu,,
6006,auction,,
6007,tenur,,
6008,greenhous,,
6009,tenfold,,
6010,variat,,
6011,explor,,
6012,simpler,,
6013,iter,,
6014,barbershop,,
6015,yelp,,
6016,opent,,
6017,pickup,,
6018,beverag,,
6019,pair,,
6020,potent,,
6021,formerli,,
6022,dod,,
6023,grassroot,,
6024,cdph,,
6025,ucsd,,
6026,berkeley,,
6027,incarcer,,
6028,needl,,
6029,syring,,
6030,bandag,,
6031,celsiu,,
6032,cair,,
6033,purport,,
6034,biotech,,
6035,csu,,
6036,dominantli,,
6037,modal,,
6038,exuber,,
6039,trendlin,,
6040,commensur,,
6041,morbid,,
6042,feroc,,
6043,mega,,
6044,hotter,,
6045,drier,,
6046,icon,,
6047,redund,,
6048,api,,
6049,quantifi,,
6050,tammi,,
6051,tk,,
6052,er,,
6053,quarterback,,
6054,quiet,,
6055,deleteri,,
6056,rugbi,,
6057,polo,,
6058,concert,,
6059,bent,,
6060,homegrown,,
6061,standout,,
6062,worthi,,
6063,waiv,,
6064,cosmetolog,,
6065,subsid,,
6066,elementari,,
6067,harvard,,
6068,outlier,,
6069,dutch,,
6070,controversi,,
6071,predic,,
6072,oe,,
6073,doug,,
6074,ana,,
6075,mato,,
6076,santo,,
6077,mccarti,,
6078,wineri,,
6079,terrain,,
6080,aircraft,,
6081,fmag,,
6082,contra,,
6083,upper,,
6084,lui,,
6085,obispo,,
6086,barbara,,
6087,hygien,,
6088,tehama,,
6089,mariposa,,
6090,humboldt,,
6091,wherein,,
6092,unalloc,,
6093,uncount,,
6094,drain,,
6095,shirt,,
6096,hemispher,,
6097,chile,,
6098,australia,,
6099,aca,,
6100,departur,,
6101,pariti,,
6102,marketplac,,
6103,veget,,
6104,thom,,
6105,porter,,
6106,writ,,
6107,ingress,,
6108,egress,,
6109,technosylva,,
6110,infrar,,
6111,card,,
6112,granddaught,,
6113,izzi,,
6114,primaryon,,
6115,winni,,
6116,discount,,
6117,mart,,
6118,missionari,,
6119,pamela,,
6120,comb,,
6121,evenli,,
6122,muskingum,,
6123,unpredict,,
6124,hoff,,
6125,juggl,,
6126,predictor,,
6127,birx,,
6128,savvi,,
6129,lobbi,,
6130,stagger,,
6131,scoop,,
6132,liquor,,
6133,wine,,
6134,addict,,
6135,lorain,,
6136,murray,,
6137,patterson,,
6138,terrac,,
6139,corey,,
6140,schottenstein,,
6141,wexner,,
6142,montpeli,,
6143,occurr,,
6144,knox,,
6145,prebl,,
6146,putnam,,
6147,wert,,
6148,meig,,
6149,parad,,
6150,incident,,
6151,extracurricular,,
6152,curricular,,
6153,telehealth,,
6154,wu,,
6155,contamin,,
6156,fetch,,
6157,hypothet,,
6158,crippl,,
6159,sneak,,
6160,frivol,,
6161,haze,,
6162,cb,,
6163,msdnc,,
6164,tractor,,
6165,boat,,
6166,boater,,
6167,catholic,,
6168,coup,,
6169,flynn,,
6170,diann,,
6171,firearm,,
6172,confisc,,
6173,discard,,
6174,caucus,,
6175,mainstream,,
6176,kayle,,
6177,winston,,
6178,prep,,
6179,ir,,
6180,pulitz,,
6181,solomon,,
6182,codder,,
6183,lou,,
6184,dobb,,
6185,rude,,
6186,bloomberg,,
6187,mini,,
6188,contracept,,
6189,wrench,,
6190,inhuman,,
6191,riski,,
6192,energet,,
6193,pompeo,,
6194,layout,,
6195,sherman,,
6196,miracul,,
6197,joann,,
6198,sabir,,
6199,terrenc,,
6200,bulli,,
6201,nicknam,,
6202,leather,,
6203,metaphor,,
6204,gwen,,
6205,luca,,
6206,mahoney,,
6207,monica,,
6208,garag,,
6209,rake,,
6210,carefre,,
6211,heater,,
6212,wisconsinit,,
6213,harley,,
6214,davidson,,
6215,repurchas,,
6216,bo,,
6217,raid,,
6218,mcraven,,
6219,narrow,,
6220,wi,,
6221,doj,,
6222,horowitz,,
6223,preambl,,
6224,counterintellig,,
6225,exculpatori,,
6226,omiss,,
6227,authent,,
6228,fabric,,
6229,ratcliff,,
6230,sink,,
6231,sex,,
6232,dossier,,
6233,dirt,['sanctity.vice'],['sanctity.vice']
6234,corrobor,,
6235,fisa,,
6236,clearanc,,
6237,funnel,,
6238,counterpart,,
6239,inaccur,,
6240,intel,,
6241,wray,,
6242,sass,,
6243,sloppi,,
6244,decept,,
6245,tilli,,
6246,blumenth,,
6247,exert,,
6248,warfar,,
6249,juror,,
6250,strzok,,
6251,hamper,,
6252,server,,
6253,rug,,
6254,stew,,
6255,rod,,
6256,standbi,,
6257,thug,,
6258,campus,,
6259,northwest,,
6260,summa,,
6261,northfield,,
6262,unreach,,
6263,overtak,,
6264,pragmat,,
6265,twenti,,
6266,penetr,,
6267,arrog,,
6268,booker,,
6269,shortchang,,
6270,refund,,
6271,hurri,,
6272,wither,,
6273,defianc,,
6274,dni,,
6275,domain,,
6276,rogu,,
6277,antidot,,
6278,garrett,,
6279,salut,,
6280,bipartisanship,,
6281,trickl,,
6282,retroact,,
6283,bye,,
6284,yarmouth,,
6285,raskin,,
6286,inflam,,
6287,russel,,
6288,marjori,,
6289,stoneman,,
6290,dougla,,
6291,sec,,
6292,sergeant,,
6293,graveyard,,
6294,reaper,,
6295,cicillin,,
6296,merkley,,
6297,brung,,
6298,turbul,,
6299,willingli,,
6300,derelict,,
6301,nut,,
6302,offshor,,
6303,outsourc,,
6304,lucr,,
